2.097864722999999987e-01,3.136540859999999847e-02,0.000000000000000000e+00,1.211726664000000037e-01,3.819046179999999874e-02
1.924471346999999943e-01,3.567548160000000301e-02,0.000000000000000000e+00,1.082515133000000046e-01,3.122068680000000124e-02
1.708678752999999995e-01,3.551125179999999742e-02,0.000000000000000000e+00,9.611317980000000372e-02,3.107696429999999913e-02
1.506618483000000119e-01,3.310441000000000078e-02,0.000000000000000000e+00,8.125293529999999542e-02,3.093423199999999901e-02
1.407447041000000065e-01,3.749286599999999969e-02,0.000000000000000000e+00,7.747549269999999544e-02,3.079248080000000082e-02
1.268710742999999974e-01,3.969049119999999709e-02,0.000000000000000000e+00,7.056087329999999325e-02,3.065170169999999888e-02
1.137755929999999943e-01,4.444359099999999757e-02,0.000000000000000000e+00,6.098749099999999784e-02,2.644847170000000011e-02
1.014480680999999967e-01,5.215059109999999748e-02,0.000000000000000000e+00,5.778458849999999758e-02,2.080245190000000119e-02
8.632760750000000038e-02,6.044011170000000016e-02,3.595485525099199707e-05,4.659749240000000264e-02,1.740214990000000031e-02
6.929322679999999623e-02,6.929322679999999623e-02,3.579199999999999884e-05,3.897744010000000342e-02,1.292089610000000076e-02
5.989430119999999969e-02,8.907540329999999451e-02,1.425205999999999988e-04,2.996496569999999859e-02,9.121321300000000479e-03
4.100269720000000034e-02,1.234691945999999985e-01,5.675113999999999550e-04,2.043040969999999901e-02,5.107602400000000285e-03
2.768291919999999948e-02,1.585058981999999950e-01,1.271154499999999988e-03,1.144039009999999953e-02,2.860097499999999984e-03
1.701323189999999833e-02,2.030339408999999873e-01,2.847255700000000164e-03,6.889655899999999611e-03,8.787826000000000318e-04
7.873611900000000718e-03,2.588143709999999875e-01,6.858790800000000298e-03,2.834500299999999882e-03,3.149445000000000066e-04
2.821830300000000100e-03,3.553764342999999881e-01,1.393496460000000041e-02,8.709352999999999756e-04,3.483741145490379750e-05
8.671332999999999602e-04,4.994688057000000181e-01,2.917036569999999912e-02,1.387412999999999993e-04,0.000000000000000000e+00
3.453099999999999854e-05,7.061239320000000097e-01,4.986272960000000254e-02,0.000000000000000000e+00,3.453099999999999854e-05
0.000000000000000000e+00,9.133796961000000270e-01,7.920609809999999695e-02,0.000000000000000000e+00,3.093988000000000098e-04
0.000000000000000000e+00,1.171362134100000008e+00,1.315621925999999886e-01,1.369013000000000033e-04,1.677041499999999945e-03
3.066662999999999746e-04,1.488387957800000105e+00,2.073064337999999951e-01,1.226665299999999932e-03,5.758512099999999953e-03
1.221254499999999913e-03,1.905462349600000049e+00,2.871305049000000276e-01,4.885017999999999652e-03,1.356949460000000073e-02
4.086705900000000245e-03,2.336143496900000116e+00,4.086705938999999899e-01,1.219256900000000032e-02,2.647915249999999859e-02
1.089587740000000013e-02,2.828220033500000063e+00,5.338979935000000010e-01,2.451572419999999836e-02,4.603844499999999729e-02
2.092617620000000039e-02,3.385821831299999918e+00,7.136997958999999891e-01,4.583669640000000156e-02,8.038999859999999831e-02
4.083596200000000342e-02,3.921885793499999995e+00,9.185924651000000329e-01,7.680494409999999439e-02,1.240413181000000059e-01
6.425590700000000099e-02,4.667348616099999958e+00,1.135928934300000082e+00,1.155345105000000067e-01,1.673109644000000118e-01
1.036308127999999995e-01,5.340291413800000164e+00,1.361773649599999914e+00,1.760996816000000020e-01,2.331693287999999920e-01
1.612197341000000117e-01,6.140300337300000244e+00,1.695406464800000013e+00,2.490351362000000068e-01,3.290198655000000083e-01
2.257001148999999984e-01,6.932522037900000100e+00,1.998800742000000019e+00,3.612053660999999805e-01,4.332826274000000089e-01
3.197152584999999880e-01,7.704873501899999866e+00,2.378047377100000137e+00,4.775993366999999878e-01,5.683826816999999476e-01
4.221085291000000184e-01,8.414919962700000866e+00,2.750428774600000015e+00,6.007478727999999712e-01,6.923411363000000485e-01
5.465458918000000166e-01,9.256514667099999372e+00,3.208935864599999910e+00,7.769683460999999847e-01,8.487307919000000034e-01
7.053308858000000292e-01,9.918715581700000783e+00,3.678771992300000182e+00,9.526346296000000047e-01,1.054937232899999966e+00
8.835257421000000111e-01,1.108556119050000000e+01,4.248208256699999907e+00,1.157471305300000086e+00,1.295373911500000030e+00
1.092757096499999969e+00,1.203696287420000033e+01,4.757237000900000012e+00,1.421494191200000090e+00,1.559425839400000013e+00
1.349137091400000044e+00,1.318540203459999915e+01,5.318243985899999693e+00,1.681811484000000023e+00,1.877302198800000044e+00
1.588411817399999926e+00,1.446639984599999984e+01,6.017831888599999957e+00,2.010333706399999976e+00,2.173049681000000177e+00
1.954407630099999960e+00,1.562290434029999986e+01,6.728223451299999880e+00,2.418666522300000121e+00,2.632765272699999937e+00
2.373750996100000066e+00,1.672690123419999964e+01,7.598012048000000185e+00,2.900794341300000134e+00,3.075094364799999980e+00
2.775867310200000215e+00,1.805482814249999990e+01,8.355015511399999539e+00,3.424697067399999906e+00,3.549980570099999788e+00
3.267512427799999841e+00,1.913195510230000096e+01,9.110070919800000055e+00,3.989268621399999937e+00,4.033965960199999756e+00
3.710601909299999779e+00,2.008555917560000026e+01,9.894390845800000278e+00,4.522919852100000249e+00,4.522919852100000249e+00
4.294164101199999806e+00,2.131390476369999831e+01,1.085351373189999968e+01,5.163064961399999930e+00,5.112693896999999765e+00
4.991645391299999623e+00,2.241554870850000114e+01,1.170048761069999976e+01,5.896330981900000268e+00,5.762479928900000381e+00
5.633307670999999850e+00,2.359597454189999866e+01,1.257664916609999928e+01,6.732782307299999935e+00,6.392655298500000249e+00
6.310327735599999599e+00,2.479945845680000005e+01,1.343894823009999939e+01,7.498812163800000263e+00,7.140355676999999623e+00
7.139974144199999984e+00,2.574734321620000088e+01,1.445144729529999950e+01,8.302646349999999842e+00,7.988180914199999982e+00
7.862150309399999593e+00,2.693673655579999959e+01,1.536668008710000066e+01,9.143792651300000074e+00,8.716649068000000611e+00
8.777687419699999438e+00,2.797349042669999974e+01,1.643922987430000049e+01,1.016119664980000081e+01,9.575264943300000553e+00
9.672149021199999197e+00,2.873370914739999904e+01,1.736183487059999919e+01,1.122869155110000072e+01,1.043591014389999927e+01
1.053411896160000083e+01,2.949837534259999927e+01,1.830411993130000070e+01,1.226708536850000009e+01,1.143948904149999990e+01
1.135546769399999967e+01,3.014997920949999966e+01,1.912391534089999823e+01,1.306938442929999944e+01,1.225457155510000007e+01
1.235661656319999935e+01,3.068527998749999952e+01,1.990958644550000045e+01,1.405636345479999960e+01,1.317304581229999982e+01
1.327785043789999975e+01,3.152998830130000130e+01,2.070955511140000027e+01,1.503415957640000045e+01,1.408117276069999946e+01
1.422705361280000069e+01,3.176604651279999914e+01,2.136950937239999959e+01,1.612623204999999871e+01,1.518288384919999956e+01
1.516278246549999942e+01,3.224723701439999957e+01,2.193560896360000001e+01,1.707263787420000156e+01,1.614698861369999960e+01
1.599452698310000009e+01,3.254505123540000255e+01,2.245556655369999888e+01,1.781346853899999871e+01,1.691394553010000124e+01
1.693495885729999983e+01,3.253788717810000009e+01,2.277534018249999903e+01,1.875467429060000057e+01,1.765170391579999887e+01
1.776060713060000040e+01,3.252793175320000074e+01,2.324933677170000124e+01,1.957155590640000042e+01,1.849292704149999977e+01
1.846386323879999836e+01,3.264049663589999994e+01,2.346567455430000138e+01,2.040242196830000054e+01,1.930302379509999966e+01
1.917783607280000169e+01,3.232526011280000233e+01,2.368213002090000074e+01,2.119775640909999836e+01,1.988762844369999883e+01
1.995179663880000120e+01,3.189476666470000055e+01,2.390075625120000069e+01,2.175694641340000146e+01,2.048029817720000167e+01
2.068759635740000036e+01,3.170587973980000029e+01,2.396058041159999874e+01,2.252122372690000063e+01,2.097965292869999843e+01
2.138442565029999898e+01,3.116082977010000121e+01,2.396810464309999844e+01,2.314168077029999893e+01,2.168074210469999841e+01
2.189069019069999911e+01,3.091726021179999861e+01,2.402763576559999947e+01,2.371626580539999907e+01,2.223993785540000090e+01
2.250318343040000002e+01,3.056092580319999996e+01,2.393322874649999932e+01,2.434990390220000123e+01,2.260386868910000047e+01
2.306886030629999951e+01,3.008929102880000173e+01,2.399255038429999942e+01,2.467093599980000107e+01,2.296734729279999954e+01
2.353669664170000075e+01,2.985349531889999852e+01,2.399995567010000030e+01,2.499277302480000174e+01,2.343436329920000105e+01
2.405898894159999912e+01,2.967693791119999958e+01,2.390418619740000139e+01,2.536844195500000154e+01,2.374988308560000050e+01
2.443079179060000072e+01,2.927605705119999868e+01,2.375971919270000043e+01,2.558774295819999978e+01,2.406828374270000026e+01
2.490653053630000002e+01,2.898991369850000055e+01,2.371636651600000079e+01,2.591168583589999841e+01,2.448925573160000013e+01
2.522686123709999961e+01,2.870630345049999832e+01,2.362228780159999886e+01,2.602219444680000038e+01,2.475558619399999927e+01
2.554795714400000151e+01,2.831384086359999941e+01,2.342745995299999962e+01,2.629306684719999865e+01,2.512698874029999985e+01
2.587197875929999924e+01,2.787285397970000034e+01,2.323615993390000156e+01,2.651274653620000166e+01,2.529149388360000117e+01
2.614131027450000033e+01,2.732573182630000019e+01,2.299448231979999946e+01,2.678410538199999991e+01,2.571711755169999947e+01
2.630425626099999903e+01,2.683997074610000055e+01,2.280461498160000033e+01,2.683997074610000055e+01,2.587957292320000136e+01
2.646927915230000039e+01,2.641594056810000168e+01,2.261816881540000068e+01,2.689792447680000009e+01,2.625624759049999923e+01
2.652521621820000064e+01,2.594197091439999880e+01,2.238232320170000023e+01,2.695346707650000084e+01,2.631237682760000141e+01
2.663428810430000127e+01,2.552629749180000118e+01,2.219728169109999882e+01,2.700884908520000138e+01,2.652775105859999982e+01
2.668985635909999843e+01,2.506393486429999840e+01,2.191706978579999898e+01,2.674315610889999917e+01,2.663660977620000025e+01
2.690741042340000178e+01,2.471184047570000075e+01,2.159366400729999924e+01,2.680074091330000030e+01,2.696082462449999895e+01
2.690920183900000140e+01,2.420968210619999894e+01,2.127211841960000172e+01,2.669648171000000048e+01,2.701587845130000076e+01
2.696419639579999838e+01,2.366470068599999976e+01,2.090731678810000105e+01,2.675167153840000012e+01,2.717756210330000144e+01
2.707448107349999944e+01,2.303158955150000153e+01,2.059517446250000106e+01,2.675596053840000010e+01,2.718107341560000023e+01
2.712911202480000128e+01,2.255283447740000113e+01,2.028487826099999936e+01,2.659977621730000052e+01,2.723560500199999979e+01
2.713046775720000170e+01,2.198523664280000034e+01,1.984167607019999835e+01,2.649709345389999982e+01,2.728998020779999933e+01
2.729326616020000174e+01,2.147590020279999834e+01,1.958633275149999875e+01,2.650181684429999862e+01,2.729326616020000174e+01
2.708251620949999960e+01,2.078710234520000100e+01,1.919830435680000136e+01,2.629565714250000141e+01,2.713538592109999925e+01
2.703123435530000052e+01,2.024869728519999867e+01,1.890365279339999915e+01,2.609108985479999987e+01,2.697856756919999910e+01
2.682499088280000166e+01,1.981093687019999905e+01,1.848321524889999878e+01,2.589021346379999855e+01,2.682499088280000166e+01
2.661813766559999905e+01,1.924488978069999945e+01,1.806758299019999825e+01,2.543354231220000017e+01,2.661813766559999905e+01
2.651655212500000047e+01,1.868916237930000079e+01,1.765823787620000118e+01,2.523513185570000061e+01,2.656846900369999886e+01
2.631439516869999906e+01,1.823091344870000086e+01,1.717305149370000095e+01,2.488951265600000085e+01,2.631439516869999906e+01
2.611164602170000038e+01,1.773628322729999951e+01,1.677718182090000099e+01,2.459532597349999961e+01,2.616297111200000103e+01
2.601255668099999951e+01,1.733363036480000119e+01,1.638740568100000061e+01,2.430399574049999956e+01,2.606368700120000170e+01
2.586523003639999985e+01,1.681520414170000066e+01,1.588514129630000049e+01,2.391950285280000088e+01,2.591612078660000051e+01
2.576744294099999877e+01,1.630521239560000168e+01,1.550898670199999962e+01,2.353758747470000046e+01,2.581814129159999993e+01
2.556934418049999991e+01,1.580495586059999980e+01,1.509999174880000083e+01,2.330424614149999840e+01,2.556934418049999991e+01
2.537478766890000159e+01,1.539350554780000024e+01,1.473730687059999944e+01,2.293169201739999963e+01,2.527468998479999840e+01
2.527939190720000084e+01,1.487269835350000058e+01,1.441685738790000038e+01,2.275068657650000148e+01,2.522950658750000130e+01
2.513483496299999942e+01,1.440033356990000080e+01,1.406393245549999982e+01,2.247702809959999826e+01,2.518453309219999880e+01
2.499322563939999853e+01,1.393843140399999925e+01,1.368116858780000022e+01,2.220781342400000113e+01,2.509220861440000050e+01
2.475223355640000023e+01,1.348463517439999926e+01,1.337610736459999927e+01,2.198571230219999961e+01,2.499840045139999845e+01
2.470882163839999990e+01,1.311125850460000031e+01,1.300444625289999934e+01,2.181154234459999941e+01,2.495431264639999824e+01
2.476535612829999877e+01,1.278063329879999976e+01,1.271041017169999954e+01,2.168620258869999873e+01,2.501067762399999950e+01
2.472206810349999984e+01,1.238523407859999992e+01,1.238523407859999992e+01,2.146890510380000094e+01,2.506491587140000021e+01
2.467897852169999950e+01,1.196356661419999945e+01,1.206545600479999969e+01,2.116325449729999875e+01,2.492296100820000149e+01
2.458950562780000126e+01,1.161821592339999931e+01,1.175194968179999933e+01,2.095200479529999882e+01,2.493017754999999980e+01
2.445029242640000078e+01,1.124549666399999914e+01,1.150892542969999965e+01,2.069650399549999875e+01,2.488667971330000128e+01
2.445826459599999936e+01,1.088105215270000059e+01,1.120487532639999984e+01,2.048919909259999983e+01,2.479678326419999834e+01
2.432017066459999910e+01,1.052306798200000060e+01,1.093725993420000009e+01,2.023830672840000133e+01,2.475380558319999835e+01
2.418297378320000135e+01,1.014141355469999972e+01,1.061050012149999944e+01,1.994648933079999864e+01,2.475931043619999983e+01
2.404854658060000006e+01,9.799250168800000438e+00,1.035294645399999958e+01,1.974542475040000156e+01,2.467036300679999883e+01
2.391310860809999994e+01,9.463416542199999171e+00,1.006795820259999985e+01,1.954456984919999840e+01,2.453203854719999910e+01
2.382565630290000058e+01,9.134635614900000533e+00,9.787968727999999174e+00,1.921826857889999829e+01,2.439460716010000141e+01
2.378751606470000013e+01,8.756384264599999412e+00,9.483961578700000672e+00,1.898125530029999908e+01,2.435499152950000123e+01
2.360725005569999979e+01,8.442606152699999811e+00,9.185097095499999753e+00,1.874509611319999891e+01,2.421887245719999981e+01
2.356980971240000144e+01,8.108922540000000012e+00,8.892768064900000269e+00,1.851270089750000025e+01,2.413265101540000046e+01
2.348423215069999870e+01,7.782516014299999618e+00,8.605515635299999744e+00,1.828116053769999994e+01,2.395110407419999987e+01
2.335285365109999844e+01,7.437841536399999676e+00,8.296409738799999545e+00,1.805190925349999986e+01,2.381757566770000167e+01
2.322410657469999862e+01,7.128206936999999854e+00,7.994661806499999912e+00,1.778599191140000002e+01,2.368672681940000047e+01
2.304859330869999923e+01,6.800802086800000090e+00,7.725428782199999844e+00,1.756156574550000116e+01,2.360118731609999898e+01
2.292167880679999925e+01,6.506988520600000214e+00,7.488350271599999886e+00,1.730108446750000084e+01,2.342568866259999893e+01
2.283919680609999858e+01,6.220187443600000421e+00,7.178654857399999756e+00,1.692468714549999831e+01,2.329551314209999902e+01
2.266676343760000023e+01,5.940846408399999667e+00,6.951390237900000102e+00,1.659236963709999912e+01,2.321183647779999859e+01
2.249731654909999889e+01,5.669323591100000392e+00,6.680063047900000051e+00,1.626576395340000047e+01,2.317593061010000000e+01
2.241679313890000103e+01,5.426650845600000217e+00,6.438528353199999721e+00,1.590460671209999965e+01,2.304758668139999855e+01
2.224931463020000066e+01,5.169049772200000170e+00,6.202752929899999934e+00,1.558718010119999953e+01,2.287665630560000096e+01
2.212564213819999992e+01,4.960062955799999784e+00,5.971722565400000349e+00,1.523610540339999986e+01,2.279506407699999926e+01
2.196034653279999915e+01,4.715555095900000104e+00,5.723799824800000380e+00,1.489138824429999985e+01,2.258141662539999928e+01
2.179459332429999918e+01,4.497586015000000437e+00,5.481554033800000170e+00,1.465827704600000025e+01,2.241222329349999853e+01
2.167364026130000099e+01,4.266151467800000319e+00,5.245378238199999821e+00,1.435674990769999937e+01,2.211192321089999879e+01
2.155507630669999841e+01,4.060743968899999778e+00,5.015590769700000173e+00,1.406046890240000025e+01,2.194757342919999843e+01
2.130617760399999838e+01,3.842479334700000138e+00,4.791358259299999922e+00,1.369806852129999974e+01,2.169571874880000095e+01
2.114679307140000120e+01,3.649034115500000119e+00,4.573362025599999825e+00,1.337671652500000086e+01,2.153420718119999933e+01
2.098697928889999886e+01,3.460966978000000083e+00,4.360840023299999757e+00,1.305928832909999926e+01,2.120058584459999906e+01
2.087229279470000165e+01,3.278756583099999844e+00,4.173354861800000037e+00,1.274772367989999999e+01,2.099975688199999979e+01
2.067238440910000108e+01,3.101842560800000204e+00,3.990314237799999830e+00,1.240737024330000082e+01,2.079901433919999931e+01
2.047413413419999983e+01,2.914610780599999895e+00,3.793953697200000086e+00,1.210496437940000014e+01,2.068401624950000084e+01
2.027903904000000068e+01,2.749331051199999987e+00,3.621033743899999990e+00,1.171317294950000054e+01,2.036232042689999844e+01
2.012539325399999868e+01,2.589223551499999942e+00,3.435348501400000032e+00,1.145277726559999998e+01,2.008404679699999917e+01
1.989214891399999985e+01,2.434633222600000035e+00,3.272044853400000175e+00,1.107415868140000015e+01,1.985111303240000069e+01
1.961887100250000060e+01,2.285134355699999897e+00,3.080680571299999837e+00,1.073245320400000047e+01,1.961887100250000060e+01
1.939023063910000033e+01,2.154470070999999987e+00,2.927238930800000194e+00,1.039803221999999927e+01,1.943064799269999909e+01
1.908219192900000039e+01,2.014906500199999950e+00,2.778013024499999872e+00,1.006926984220000065e+01,1.908219192900000039e+01
1.877905902279999850e+01,1.893172308700000084e+00,2.618566914700000137e+00,9.690615810600000657e+00,1.873946165059999913e+01
1.851725933080000175e+01,1.787674989000000103e+00,2.478514782500000013e+00,9.375584744399999337e+00,1.851725933080000175e+01
1.833748260380000161e+01,1.685674541100000035e+00,2.356914397700000219e+00,9.012698373299999233e+00,1.822062162090000115e+01
1.815785295650000108e+01,1.586882793700000072e+00,2.225015293799999849e+00,8.711134246400000336e+00,1.800315416859999829e+01
1.797972116880000115e+01,1.480330843399999985e+00,2.123729817800000141e+00,8.415712997199999990e+00,1.771122776969999890e+01
1.780437660329999972e+01,1.388590232299999894e+00,2.012408231799999836e+00,8.101150446700000174e+00,1.746180974969999866e+01
1.766720330729999944e+01,1.310320154500000056e+00,1.916810729600000096e+00,7.793036437199999611e+00,1.728890156130000122e+01
1.749449937400000010e+01,1.224649232099999985e+00,1.823987771699999927e+00,7.492466228899999692e+00,1.715608609930000128e+01
1.732195731139999850e+01,1.142063505599999917e+00,1.721787457700000079e+00,7.198259405599999994e+00,1.687447678599999890e+01
1.704042113319999885e+01,1.072006267099999910e+00,1.634475188699999970e+00,6.935110487000000212e+00,1.674439339119999914e+01
1.687147579850000056e+01,1.004316060899999918e+00,1.549602184500000090e+00,6.700475887499999672e+00,1.657742520740000103e+01
1.670515141019999916e+01,9.391201622999999499e-01,1.456525935800000005e+00,6.471124868200000435e+00,1.644941749250000029e+01
1.653900462360000034e+01,8.846597351999999637e-01,1.377020019499999970e+00,6.201364442000000032e+00,1.621276377839999938e+01
1.641163708779999908e+01,8.239248190000000305e-01,1.310314177500000010e+00,5.982327190100000358e+00,1.605134867410000155e+01
1.624800206489999965e+01,7.733158600999999743e-01,1.235444269100000048e+00,5.767518766300000266e+00,1.581903085110000085e+01
1.619431670470000029e+01,7.321323298999999896e-01,1.172734427900000043e+00,5.557743145999999967e+00,1.562551597969999939e+01
1.617550534149999919e+01,6.847734048000000406e-01,1.111777008200000028e+00,5.352142694600000361e+00,1.550270696009999938e+01
1.612223743579999891e+01,6.463170332000000018e-01,1.052718879499999982e+00,5.131316514899999959e+00,1.527755289939999983e+01
1.606808284130000075e+01,6.090494239999999504e-01,1.004255177599999937e+00,4.974657338600000145e+00,1.515710408640000040e+01
1.601534425319999855e+01,5.730488406000000534e-01,9.485162575000000151e-01,4.821284619700000107e+00,1.503860767739999993e+01
1.596172689760000019e+01,5.447233062999999875e-01,8.944798498999999570e-01,4.632345434500000358e+00,1.488577678210000066e+01
1.597998457369999947e+01,5.109165718000000522e-01,8.585360775000000499e-01,4.485412976300000132e+00,1.476917615330000011e+01
1.596183981279999919e+01,4.843759235000000274e-01,8.074743003000000030e-01,4.322672878499999705e+00,1.468611346309999988e+01
1.583970817019999977e+01,4.586606256999999909e-01,7.658719615000000314e-01,4.181729372300000414e+00,1.453744927780000040e+01
1.575215861999999944e+01,4.336963165000000120e-01,7.329467748000000338e-01,4.025646310900000024e+00,1.445569576459999972e+01
1.566624906430000053e+01,4.095389737999999835e-01,6.935802661000000091e-01,3.838880315599999982e+00,1.434224084050000059e+01
1.554632404740000062e+01,3.916067859999999845e-01,6.554228691000000273e-01,3.690686654399999878e+00,1.416364511189999931e+01
1.546049672250000029e+01,3.687805644000000105e-01,6.253102877999999754e-01,3.529192399999999896e+00,1.398575620549999954e+01
1.534208296020000084e+01,3.467362041000000006e-01,5.893278825000000110e-01,3.372064282799999813e+00,1.381054581709999951e+01
1.518947351019999914e+01,3.304034036999999868e-01,5.544838113000000179e-01,3.218778429499999927e+00,1.363604276899999945e+01
1.514051129249999939e+01,3.145385580000000236e-01,5.271417488999999845e-01,3.069760991899999958e+00,1.346416310609999911e+01
1.505702532940000005e+01,2.990923007999999883e-01,4.944178850000000014e-01,2.924533409499999959e+00,1.322976654630000048e+01
1.497509007190000041e+01,2.795028153999999931e-01,4.687925479000000228e-01,2.783479226799999928e+00,1.299909680740000084e+01
1.482589284119999995e+01,2.650542463000000182e-01,4.438970769000000205e-01,2.632106022999999961e+00,1.283221173789999980e+01
1.467895020119999927e+01,2.553991695999999756e-01,4.197882472999999726e-01,2.499251308999999921e+00,1.260640898119999953e+01
1.453219513710000044e+01,2.416775966999999969e-01,3.963988650999999974e-01,2.370080641799999999e+00,1.241282989679999993e+01
1.438765198039999937e+01,2.325274092000000070e-01,3.790619411999999744e-01,2.244897908300000022e+00,1.222222194539999940e+01
1.414613285379999930e+01,2.235666383999999896e-01,3.569860348000000183e-01,2.110838598199999971e+00,1.200305262060000011e+01
1.390839670369999936e+01,2.108652776000000117e-01,3.356642224999999979e-01,1.993560005900000043e+00,1.181687247290000009e+01
1.367342145099999939e+01,2.024110449000000034e-01,3.150635775000000249e-01,1.879990113200000090e+00,1.160352296159999952e+01
1.347164103859999962e+01,1.903909364999999965e-01,2.998236355000000186e-01,1.792811385700000093e+00,1.136314010609999947e+01
1.324181874599999986e+01,1.824183189999999954e-01,2.804864073000000180e-01,1.696946412800000026e+00,1.115531801290000047e+01
1.298304904559999962e+01,1.746286237000000130e-01,2.662159183000000207e-01,1.593113441699999910e+00,1.092110757050000025e+01
1.278935896960000029e+01,1.670446885999999909e-01,2.523795837000000208e-01,1.503402197200000012e+00,1.069086006929999932e+01
1.259686485910000009e+01,1.596412892000000083e-01,2.389379866999999935e-01,1.416464132700000045e+00,1.043558269230000057e+01
1.240729201070000087e+01,1.524391341999999927e-01,2.259211365999999888e-01,1.332473642200000086e+00,1.021199918089999947e+01
1.221974572629999933e+01,1.454250730999999963e-01,2.133080609000000127e-01,1.241840355799999962e+00,9.938026329299999517e+00
1.200405669639999928e+01,1.385879845000000110e-01,2.010814300000000054e-01,1.163698823700000107e+00,9.747044708000000668e+00
1.179177303980000069e+01,1.319456032000000112e-01,1.892659415999999872e-01,1.088408505399999893e+00,9.507005401000000688e+00
1.152391793159999978e+01,1.284831713000000042e-01,1.778313789000000034e-01,1.024308742499999925e+00,9.270065252200000216e+00
1.128902072130000001e+01,1.221255893000000037e-01,1.702560834999999884e-01,9.624148810999999526e-01,9.037470882099999159e+00
1.102932365160000039e+01,1.188289893000000069e-01,1.594931035999999913e-01,8.946635312999999812e-01,8.808543444299999692e+00
1.077271385729999942e+01,1.155797248000000055e-01,1.523622984000000125e-01,8.371911051000000548e-01,8.558096405600000622e+00
1.046633653690000010e+01,1.123932083000000054e-01,1.422476541999999899e-01,7.818528165000000474e-01,8.312601683500000505e+00
1.019131989959999984e+01,1.065051389999999987e-01,1.355647265999999906e-01,7.285203591000000145e-01,8.023404644199999325e+00
9.895187433900000329e+00,1.061752465000000006e-01,1.290716835999999867e-01,6.772773079999999668e-01,7.810634369299999769e+00
9.682032331300000294e+00,1.004884293000000012e-01,1.227573334000000016e-01,6.280526833999999781e-01,7.601368600799999875e+00
9.343480840599999837e+00,9.755265779999999776e-02,1.137854201000000065e-01,5.807895037000000427e-01,7.372448899400000144e+00
9.037580401599999647e+00,9.213429130000000411e-02,1.079020663999999963e-01,5.416541963000000015e-01,7.148213662299999882e+00
8.761664550200000789e+00,8.934547349999999444e-02,1.021854383999999949e-01,5.039643115999999923e-01,6.905815671200000061e+00
8.515615676799999534e+00,8.661386760000000518e-02,9.664808680000000485e-02,4.677767400999999770e-01,6.690212522899999570e+00
8.250018116999999762e+00,8.393286379999999325e-02,9.128127160000000517e-02,4.385063902999999930e-01,6.457623246699999875e+00
7.988890895900000011e+00,8.129661600000000210e-02,8.607776540000000587e-02,4.049633572999999931e-01,6.229427903200000394e+00
7.710344377400000226e+00,7.871572009999999731e-02,8.104791170000000267e-02,3.728782728000000213e-01,5.986224971200000411e+00
7.459560497400000045e+00,7.617909150000000407e-02,7.617909150000000407e-02,3.470229988999999904e-01,5.767973987999999608e+00
7.214164078199999608e+00,7.369661219999999735e-02,7.148029999999999662e-02,3.221942798999999913e-01,5.554806014000000403e+00
6.951926974900000111e+00,7.126263200000000630e-02,6.908680259999999684e-02,2.938887812000000044e-01,5.384334606000000356e+00
6.694877661099999600e+00,7.104125749999999628e-02,6.463493339999999698e-02,2.712010512999999956e-01,5.179285996299999972e+00
6.423101545199999762e+00,6.866310489999999378e-02,6.034843200000000046e-02,2.495072395000000054e-01,4.997453655900000236e+00
